r=
ok_badania;dzieci_do_6;liczba_doroslych;dochod_gosp;wiek;zadowolenie_z_pra=
cy;plec;liczba_os_w_gosp;Liczba_pokoi;Pow_mieszk;miasta_100+tys;doch_z_pra=
cy_respondenta;liczba_osob_wnoszacych_dochod_w_gosp=0D
1992;0;2;190;63;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;1;70;51;NA;2;1;NA;NA;NA;NA;1=0D
1992;1;2;170;29;2;1;3;NA;NA;NA;170;1=0D
1992;0;3;300;62;NA;2;3;NA;NA;NA;NA;3=0D
1992;0;3;350;38;2;1;3;NA;NA;NA;150;2=0D
1992;0;2;500;41;2;2;3;NA;NA;NA;120;2=0D
1992;0;2;250;19;2;2;3;NA;NA;NA;85;2=0D
1992;0;8;480;23;2;2;10;NA;NA;NA;100;5=0D
1992;2;2;190;35;2;1;5;NA;NA;NA;180;1=0D
1992;1;4;600;58;NA;1;5;NA;NA;NA;NA;4=0D
1992;0;3;187;57;NA;2;3;NA;NA;NA;NA;2=0D
1992;3;3;300;25;2;2;6;NA;NA;NA;52;3=0D
1992;0;2;1000;42;3;1;2;NA;NA;NA;400;2=0D
1992;0;3;500;53;2;2;3;NA;NA;NA;180;2=0D
1992;0;4;400;57;NA;1;5;NA;NA;NA;NA;4=0D
1992;1;2;400;34;2;2;5;NA;NA;NA;115;2=0D
1992;0;2;500;37;2;1;4;NA;NA;NA;350;2=0D
1992;0;1;230;37;NA;2;3;NA;NA;NA;NA;1=0D
1992;0;3;130;81;NA;2;5;NA;NA;NA;NA;1=0D
1992;0;2;300;49;2;1;4;NA;NA;NA;300;1=0D
1992;0;2;250;34;2;2;5;NA;NA;NA;130;2=0D
1992;1;2;80;41;NA;2;3;NA;NA;NA;NA;1=0D
1992;0;2;380;26;1;2;2;NA;NA;NA;380;1=0D
1992;0;1;130;39;3;2;4;NA;NA;NA;130;1=0D
1992;0;2;400;65;NA;1;3;NA;NA;NA;NA;2=0D
1992;0;4;400;45;2;2;4;NA;NA;NA;150;4=0D
1992;1;4;600;32;2;2;6;NA;NA;NA;300;4=0D
1992;0;2;500;40;2;1;3;NA;NA;NA;500;1=0D
1992;0;3;600;65;2;2;3;NA;NA;NA;400;3=0D
1992;1;2;300;34;2;2;4;NA;NA;NA;150;2=0D
1992;2;3;400;31;2;2;5;NA;NA;NA;170;3=0D
1992;0;2;270;62;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;2;400;30;2;2;2;NA;NA;NA;210;2=0D
1992;1;3;400;26;1;2;4;NA;NA;NA;200;2=0D
1992;0;1;110;71;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;2;900;38;1;1;4;NA;NA;NA;600;2=0D
1992;0;1;160;65;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;2;320;38;1;2;3;NA;NA;NA;200;2=0D
1992;0;1;200;38;1;2;2;NA;NA;NA;150;2=0D
1992;0;3;800;46;NA;2;4;NA;NA;NA;NA;1=0D
1992;0;3;175;21;NA;1;3;NA;NA;NA;NA;2=0D
1992;0;1;250;73;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;2;370;54;2;2;2;NA;NA;NA;140;2=0D
1992;0;3;550;47;2;1;3;NA;NA;NA;380;2=0D
1992;0;2;200;55;NA;2;2;NA;NA;NA;NA;2=0D
1992;0;3;340;42;2;2;5;NA;NA;NA;70;3=0D
1992;0;3;100;25;2;1;3;NA;NA;NA;100;3=0D
1992;0;4;420;19;NA;1;5;NA;NA;NA;NA;4=0D
1992;0;2;150;68;NA;1;2;NA;NA;NA;NA;1=0D
1992;0;2;200;45;NA;2;5;NA;NA;NA;NA;1=0D
1992;0;2;270;57;NA;2;3;NA;NA;NA;NA;2=0D
1992;0;4;250;24;NA;1;4;NA;NA;NA;NA;2=0D
1992;0;2;188;44;3;2;2;NA;NA;NA;118;2=0D
1992;0;3;400;49;2;2;4;NA;NA;NA;126;2=0D
1992;0;3;330;47;2;2;4;NA;NA;NA;220;2=0D
1992;0;4;400;85;NA;2;5;NA;NA;NA;NA;5=0D
1992;0;1;290;48;2;1;2;NA;NA;NA;250;1=0D
1992;1;3;270;30;3;2;5;NA;NA;NA;101;2=0D
1992;1;2;300;23;1;1;3;NA;NA;NA;300;1=0D
1992;0;5;200;29;1;1;5;NA;NA;NA;150;1=0D
1992;0;2;400;39;2;1;2;NA;NA;NA;250;2=0D
1992;0;3;300;41;2;2;6;NA;NA;NA;120;2=0D
1992;0;3;450;36;2;2;5;NA;NA;NA;220;2=0D
1992;0;4;260;47;NA;2;5;NA;NA;NA;NA;3=0D
1992;1;2;120;23;NA;2;3;NA;NA;NA;NA;1=0D
1992;0;1;260;40;2;2;3;NA;NA;NA;120;2=0D
1992;0;2;350;44;2;2;4;NA;NA;NA;180;2=0D
1992;0;2;350;45;1;1;3;NA;NA;NA;150;2=0D
1992;1;5;650;41;2;2;6;NA;NA;NA;350;3=0D
1992;0;2;350;38;2;2;5;NA;NA;NA;125;2=0D
1992;0;3;344;40;2;2;6;NA;NA;NA;110;2=0D
1992;0;2;330;64;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;2;400;34;1;1;3;NA;NA;NA;200;2=0D
1992;1;4;500;65;NA;1;5;NA;NA;NA;NA;4=0D
1992;0;3;550;41;2;2;3;NA;NA;NA;300;2=0D
1992;2;5;400;52;2;2;7;NA;NA;NA;90;4=0D
1992;0;3;100;47;NA;2;4;NA;NA;NA;NA;2=0D
1992;0;3;1000;22;2;2;4;NA;NA;NA;70;1=0D
1992;0;2;190;64;NA;2;2;NA;NA;NA;NA;2=0D
1992;0;2;350;37;1;2;2;NA;NA;NA;130;2=0D
1992;0;1;110;30;2;1;1;NA;NA;NA;110;1=0D
1992;0;3;800;48;2;1;4;NA;NA;NA;550;3=0D
1992;1;3;400;27;2;1;4;NA;NA;NA;280;3=0D
1992;0;2;350;64;NA;1;2;NA;NA;NA;NA;2=0D
1992;1;2;175;34;2;2;5;NA;NA;NA;50;2=0D
1992;0;3;600;21;NA;1;4;NA;NA;NA;NA;2=0D
